Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),EMS:Cooling Controlled Load [](TimeStep),EMS:Heating Controlled Load [](TimeStep),EMS:Cooling Schedule Temperature [](TimeStep),EMS:Heating Schedule Temperature [](TimeStep),EMS:Cooling Setpoint Temperature [](TimeStep),EMS:Heating Setpoint Temperature [](TimeStep),EMS:Cooling Current Temperature [](TimeStep),EMS:Heating Current Temperature [](TimeStep),EMS:Cooling Power State [](TimeStep),EMS:Heating Power State [](TimeStep),EMS:Heating Volume [](TimeStep),EMS:Cooling Volume [](TimeStep),EMS:Indoor Air Temperature [](TimeStep),EMS:Occupant Count [](TimeStep),Whole Building:Facility Total HVAC Electric Demand Power [W](TimeStep),Whole Building:Facility Total Electric Demand Power [W](TimeStep),Facility:Facility Thermal Comfort ASHRAE 55 Simple Model Summer or Winter Clothes Not Comfortable Time [hr](TimeStep) 
 07/03  01:55:00,27.383333333333334,0.0,0.0,80.6,60.8,80.36826461623545,61.031735383764559,79.93838278948559,79.93838278948559,0.0,0.0,0.0,0.0,79.93838278948559,0.0,0.0000075555301923236019,48734.38891940183,0.0 
 07/03  02:00:00,27.2,0.0,0.0,80.6,60.8,80.36826461623545,61.031735383764559,79.90957087876731,79.90957087876731,0.0,0.0,0.0,0.0,79.90957087876731,0.0,0.000007553222137151295,48731.186503434634,0.0 
 07/03  02:05:00,27.066666666666664,0.0,0.0,80.6,60.8,80.36826461623545,61.031735383764559,79.87994115709107,79.87994115709107,0.0,0.0,0.0,0.0,79.87994115709107,0.0,0.000007523909853017089,48728.70158196697,0.0 
 07/03  02:10:00,26.933333333333335,0.0,0.0,80.6,60.8,80.36826461623545,61.031735383764559,79.85037135674887,79.85037135674887,0.0,0.0,0.0,0.0,79.85037135674887,0.0,0.000007489420575438692,48726.2221315252,0.0 
 07/03  02:15:00,26.799999999999998,0.0,0.0,80.6,60.8,80.36826461623545,61.031735383764559,79.8206161620542,79.8206161620542,0.0,0.0,0.0,0.0,79.8206161620542,0.0,0.000007463546989674481,48723.747089985074,0.0 
 07/03  02:20:00,26.66666666666667,0.0,0.0,80.6,60.8,80.36826461623545,61.031735383764559,79.7905582452765,79.7905582452765,0.0,0.0,0.0,0.0,79.7905582452765,0.0,0.000007444684234002881,48721.272452289086,0.0 
 07/03  02:25:00,26.53333333333333,0.0,0.0,80.6,60.8,80.36826461623545,61.031735383764559,79.7599677849721,79.7599677849721,0.0,0.0,0.0,0.0,79.7599677849721,0.0,0.000007431568033270879,48718.79275105554,0.0 
 07/03  02:30:00,26.4,0.0,0.0,80.6,60.8,80.36826461623545,61.031735383764559,79.72893584005297,79.72893584005297,0.0,0.0,0.0,0.0,79.72893584005297,0.0,0.000007423190814253403,48716.309930557356,0.0 
 07/03  02:35:00,26.266666666666667,0.0,0.0,80.6,60.8,80.36826461623545,61.031735383764559,79.69747465631839,79.69747465631839,0.0,0.0,0.0,0.0,79.69747465631839,0.0,0.000007418741728631833,48713.82526645031,0.0 
 07/03  02:40:00,26.133333333333334,0.0,0.0,80.6,60.8,80.36826461623545,61.031735383764559,79.66557861074216,79.66557861074216,0.0,0.0,0.0,0.0,79.66557861074216,0.0,0.0000074175628817513129,48711.338398717395,0.0 
 07/03  02:45:00,26.000000000000005,0.0,0.0,80.6,60.8,80.36826461623545,61.031735383764559,79.633241121022,79.633241121022,0.0,0.0,0.0,0.0,79.633241121022,0.0,0.000007419116799012261,48708.84933714155,0.0 
 07/03  02:50:00,25.866666666666668,0.0,0.0,80.6,60.8,80.36826461623545,61.031735383764559,79.60047872894784,79.60047872894784,0.0,0.0,0.0,0.0,79.60047872894784,0.0,0.000007422961846163802,48706.357964468654,0.0 
 07/03  02:55:00,25.733333333333336,0.0,0.0,80.6,60.8,80.36826461623545,61.031735383764559,79.56728841340484,79.56728841340484,0.0,0.0,0.0,0.0,79.56728841340484,0.0,0.00000742873338511353,48703.86431256659,0.0 
 07/03  03:00:00,25.6,0.0,0.0,80.6,60.8,80.36826461623545,61.031735383764559,79.53368945944493,79.53368945944493,0.0,0.0,0.0,0.0,79.53368945944493,0.0,0.000007436129136593675,48701.368323286195,0.0 
 07/03  03:05:00,25.69166666666667,0.0,0.0,80.6,60.8,80.36826461623545,61.031735383764559,79.49968079896573,79.49968079896573,0.0,0.0,0.0,0.0,79.49968079896573,0.0,0.000007444897677054708,48991.02197233148,0.0 
 07/03  03:10:00,25.783333333333336,0.0,0.0,80.6,60.8,80.36826461623545,61.031735383764559,79.47173294268382,79.47173294268382,0.0,0.0,0.0,0.0,79.47173294268382,0.0,0.000007454829304413954,48992.25861260971,0.0 
 07/03  03:15:00,25.875000000000005,0.0,0.0,80.6,60.8,80.36826461623545,61.031735383764559,79.44761866506355,79.44761866506355,0.0,0.0,0.0,0.0,79.44761866506355,0.0,0.00000746574871798821,48993.520756699014,0.0 
 07/03  03:20:00,25.96666666666667,0.0,0.0,80.6,60.8,80.36826461623545,61.031735383764559,79.42607674308982,79.42607674308982,0.0,0.0,0.0,0.0,79.42607674308982,0.0,0.000007477509104741035,48994.7977426124,0.0 
 07/03  03:25:00,26.05833333333333,0.0,0.0,80.6,60.8,80.36826461623545,61.031735383764559,79.40639018451566,79.40639018451566,0.0,0.0,0.0,0.0,79.40639018451566,0.0,0.0000074899873277911458,48996.08508664304,0.0 
 07/03  03:30:00,26.15,0.0,0.0,80.6,60.8,80.36826461623545,61.031735383764559,79.38801578172658,79.38801578172658,0.0,0.0,0.0,0.0,79.38801578172658,0.0,0.000007503079987594611,48997.37977433084,0.0 
 07/03  03:35:00,26.241666666666668,0.0,0.0,80.6,60.8,80.36826461623545,61.031735383764559,79.37062819298385,79.37062819298385,0.0,0.0,0.0,0.0,79.37062819298385,0.0,0.0000075167001803365068,48998.680398364995,0.0 
 07/03  03:40:00,26.333333333333333,0.0,0.0,80.6,60.8,80.36826461623545,61.031735383764559,79.3539763426266,79.3539763426266,0.0,0.0,0.0,0.0,79.3539763426266,0.0,0.000007530774817895903,48999.9855995058,0.0 
 07/03  03:45:00,26.424999999999998,0.0,0.0,80.6,60.8,80.36826461623545,61.031735383764559,79.33791846431088,79.33791846431088,0.0,0.0,0.0,0.0,79.33791846431088,0.0,0.000007545242403427603,49001.29476335603,0.0 
 07/03  03:50:00,26.516666666666667,0.0,0.0,80.6,60.8,80.36826461623545,61.031735383764559,79.32232244910611,79.32232244910611,0.0,0.0,0.0,0.0,79.32232244910611,0.0,0.000007560051178971956,49002.606911770934,0.0 
 07/03  03:55:00,26.60833333333333,0.0,0.0,80.6,60.8,80.36826461623545,61.031735383764559,79.30712683217019,79.30712683217019,0.0,0.0,0.0,0.0,79.30712683217019,0.0,0.000007548398389435905,49003.92096417004,0.0 
 07/03  04:00:00,26.7,0.0,0.0,80.6,60.8,80.36826461623545,61.031735383764559,79.2922635901927,79.2922635901927,0.0,0.0,0.0,0.0,79.2922635901927,0.0,0.000007511963820913578,49005.23764373306,0.0 
 07/03  04:05:00,26.60833333333333,0.0,0.0,80.6,60.8,80.36826461623545,61.031735383764559,79.27767422564659,79.27767422564659,0.0,0.0,0.0,0.0,79.27767422564659,0.0,0.0000074803561004015999,48984.30997639797,0.0 
 07/03  04:10:00,26.516666666666667,0.0,0.0,80.6,60.8,80.36826461623545,61.031735383764559,79.25834245206946,79.25834245206946,0.0,0.0,0.0,0.0,79.25834245206946,0.0,0.000007456820850261669,48982.142041793304,0.0 
 07/03  04:15:00,26.424999999999998,0.0,0.0,80.6,60.8,80.36826461623545,61.031735383764559,79.23595169450656,79.23595169450656,0.0,0.0,0.0,0.0,79.23595169450656,0.0,0.000007439870282978135,48979.957329746285,0.0 
 07/03  04:20:00,26.333333333333337,0.0,0.0,80.6,60.8,80.36826461623545,61.031735383764559,79.21147858152522,79.21147858152522,0.0,0.0,0.0,0.0,79.21147858152522,0.0,0.000007428327851360034,48977.76289265282,0.0 
 07/03  04:25:00,26.241666666666668,0.0,0.0,80.6,60.8,80.36826461623545,61.031735383764559,79.18549713786774,79.18549713786774,0.0,0.0,0.0,0.0,79.18549713786774,0.0,0.000007421252873016432,48975.560555780525,0.0 
 07/03  04:30:00,26.15,0.0,0.0,80.6,60.8,80.36826461623545,61.031735383764559,79.15841182639818,79.15841182639818,0.0,0.0,0.0,0.0,79.15841182639818,0.0,0.000007417886277751564,48973.35210072688,0.0 
 07/03  04:35:00,26.058333333333335,0.0,0.0,80.6,60.8,80.36826461623545,61.031735383764559,79.13047650234489,79.13047650234489,0.0,0.0,0.0,0.0,79.13047650234489,0.0,0.000007417610778815491,48971.13888368227,0.0 
 07/03  04:40:00,25.96666666666667,0.0,0.0,80.6,60.8,80.36826461623545,61.031735383764559,79.10188473849958,79.10188473849958,0.0,0.0,0.0,0.0,79.10188473849958,0.0,0.000007419921112474987,48968.92169821799,0.0 
 07/03  04:45:00,25.875000000000005,0.0,0.0,80.6,60.8,80.36826461623545,61.031735383764559,79.0727670448438,79.0727670448438,0.0,0.0,0.0,0.0,79.0727670448438,0.0,0.000007424401446702129,48966.70140365592,0.0 
 07/03  04:50:00,25.783333333333336,0.0,0.0,80.6,60.8,80.36826461623545,61.031735383764559,79.04322462953746,79.04322462953746,0.0,0.0,0.0,0.0,79.04322462953746,0.0,0.000007430707987800766,48964.478363618146,0.0 
 07/03  04:55:00,25.69166666666667,0.0,0.0,80.6,60.8,80.36826461623545,61.031735383764559,79.01333773953272,79.01333773953272,0.0,0.0,0.0,0.0,79.01333773953272,0.0,0.000007438555418772968,48962.25327888528,0.0 
 07/03  05:00:00,25.6,0.0,0.0,80.6,60.8,80.36826461623545,61.031735383764559,78.98316269205336,78.98316269205336,0.0,0.0,0.0,0.0,78.98316269205336,0.0,0.000007447706205613895,48960.02630248982,0.0 
 07/03  05:05:00,25.55,0.0,0.0,80.6,60.8,80.36826461623545,61.031735383764559,78.95275627230251,78.95275627230251,0.0,0.0,0.0,0.0,78.95275627230251,0.0,33371.82827025272,82893.11221542733,0.0 
 07/03  05:10:00,25.5,12875.969472303981,0.0,80.6,60.8,80.36826461623545,61.031735383764559,78.0298569643895,78.0298569643895,1.0,0.0,3360.0,24124.0,78.0298569643895,0.0,33246.71549251069,82739.42201251492,0.0 
 07/03  05:15:00,25.450000000000004,12804.49916570273,0.0,80.6,60.8,80.36826461623545,61.031735383764559,77.14251984411078,77.14251984411078,1.0,0.0,3360.0,24124.0,77.14251984411078,0.0,33123.09494438101,82577.27393013232,0.0 
 07/03  05:20:00,25.400000000000003,12734.476531721459,0.0,80.6,60.8,80.36826461623545,61.031735383764559,76.58429962181737,76.58429962181737,1.0,0.0,3360.0,24124.0,76.58429962181737,0.0,33016.027075263555,82455.68232071804,0.0 
 07/03  05:25:00,25.35,25361.88519335621,0.0,80.6,60.8,80.36826461623545,61.031735383764559,76.16378782087574,76.16378782087574,1.0,0.0,3360.0,24124.0,76.16378782087574,0.0,32909.13874220554,82340.53903150844,0.0 
 07/03  05:30:00,25.3,25254.99686028495,0.0,80.6,60.8,80.36826461623545,61.031735383764559,75.94779548754564,75.94779548754564,1.0,0.0,3360.0,24124.0,75.94779548754564,0.0,32802.39866430914,73653.58334038712,0.0 
 07/03  05:35:00,25.25,25148.256782374785,0.0,80.6,60.8,80.36826461623545,61.031735383764559,75.80387037481248,75.80387037481248,1.0,0.0,2100.0,25384.0,75.80387037481248,0.0,32695.812043860326,73543.72109399269,0.0 
 07/03  05:40:00,25.2,25041.670161911778,0.0,80.6,60.8,80.36826461623545,61.031735383764559,75.69702245124799,75.69702245124799,1.0,0.0,2100.0,25384.0,75.69702245124799,0.0,32589.370247702333,73435.12388685748,0.0 
 07/03  05:45:00,25.15,24935.228365739214,0.0,80.6,60.8,80.36826461623545,61.031735383764559,75.61211089311988,75.61211089311988,1.0,0.0,2100.0,25384.0,75.61211089311988,0.0,32483.07492859766,73327.23495538799,0.0 
 07/03  05:50:00,25.1,24828.933046624494,0.0,80.6,60.8,80.36826461623545,61.031735383764559,75.54316015719044,75.54316015719044,1.0,0.0,2100.0,25384.0,75.54316015719044,0.0,32376.93136777473,73219.82907800756,0.0 
 07/03  05:55:00,25.049999999999998,24722.78948582143,0.0,80.6,60.8,80.36826461623545,61.031735383764559,75.48671810952577,75.48671810952577,1.0,0.0,2100.0,25384.0,75.48671810952577,0.0,32270.933212931046,73112.79371069017,0.0 
 07/03  06:00:00,25.0,24616.791331016095,0.0,80.6,60.8,80.36826461623545,61.031735383764559,75.43903551183736,75.43903551183736,1.0,0.0,2100.0,25384.0,75.43903551183736,0.0,32165.07626387687,73006.03044463175,0.0 
 07/03  06:05:00,25.275,24510.934381990915,0.0,80.6,60.8,80.36826461623545,61.031735383764559,75.39758168140259,75.39758168140259,1.0,0.0,672.0,26812.0,75.39758168140259,0.0,43482.60119958536,84233.04545326828,0.0 
 07/03  06:10:00,25.550000000000006,15680.630003669035,0.0,76.56119924319605,67.53133459467327,76.32946385943149,67.76306997843781,74.88552259682774,74.88552259682774,1.0,0.0,672.0,26812.0,74.88552259682774,0.0,39609.85904237151,80352.40858031219,0.0 
 07/03  06:15:00,25.825,15873.98947779331,123.24699346608334,76.56119924319605,67.53133459467327,76.32946385943149,67.76306997843781,74.79575733054281,74.79575733054281,1.0,1.0,672.0,26812.0,74.79575733054281,0.0,39967.302658278255,80704.10684425806,0.0 
 07/03  06:20:00,26.1,32172.591625334713,0.0,76.56119924319605,67.53133459467327,76.32946385943149,67.76306997843781,74.75133021271438,74.75133021271438,1.0,0.0,672.0,26812.0,74.75133021271438,0.0,40621.852750006656,81359.72608796219,0.0 
 07/03  06:25:00,26.375,32819.56547751639,0.0,76.56119924319605,67.53133459467327,76.32946385943149,67.76306997843781,74.72342879099854,74.72342879099854,1.0,0.0,672.0,26812.0,74.72342879099854,0.0,41283.55956768079,82024.77841678815,0.0 
 07/03  06:30:00,26.65,33472.61239311391,0.0,76.56119924319605,67.53133459467327,76.32946385943149,67.76306997843781,74.69785908303277,74.69785908303277,1.0,0.0,672.0,26812.0,74.69785908303277,0.0,41968.21769669011,82713.36698711479,0.0 
 07/03  06:35:00,26.925000000000006,34145.681481225896,0.0,76.56119924319605,67.53133459467327,76.32946385943149,67.76306997843781,74.67380106227822,74.67380106227822,1.0,0.0,672.0,26812.0,74.67380106227822,0.0,42710.86544247167,83460.07908159262,0.0 
 07/03  06:40:00,27.200000000000004,34879.56011903728,0.0,76.56119924319605,67.53133459467327,76.32946385943149,67.76306997843781,74.65067740697643,74.65067740697643,1.0,0.0,672.0,26812.0,74.65067740697643,0.0,43534.29850042753,84287.50436787075,0.0 
 07/03  06:45:00,27.475,35694.381900442255,0.0,76.56119924319605,67.53133459467327,76.32946385943149,67.76306997843781,74.62883218122147,74.62883218122147,1.0,0.0,672.0,26812.0,74.62883218122147,0.0,44370.60247814433,85127.73643799621,0.0 
 07/03  06:50:00,27.75,36521.6942795925,0.0,76.56119924319605,67.53133459467327,76.32946385943149,67.76306997843781,74.6084346086763,74.6084346086763,1.0,0.0,672.0,26812.0,74.6084346086763,0.0,45213.933061750315,85974.93883923604,0.0 
 07/03  06:55:00,28.025000000000003,37355.937303296654,0.0,76.56119924319605,67.53133459467327,76.32946385943149,67.76306997843781,74.59020790990283,74.59020790990283,1.0,0.0,672.0,26812.0,74.59020790990283,0.0,46147.5699168348,86912.38401242605,0.0 
 07/03  07:00:00,28.3,38279.42620245375,0.0,76.56119924319605,67.53133459467327,76.32946385943149,67.76306997843781,74.57362579629234,74.57362579629234,1.0,0.0,672.0,26812.0,74.57362579629234,0.0,47112.75356291651,87881.33237131269,0.0 
 07/03  07:05:00,28.491666666666668,39233.0739648009,0.0,76.56119924319605,67.53133459467327,76.32946385943149,67.76306997843781,74.55868894739717,74.55868894739717,1.0,0.0,672.0,26812.0,74.55868894739717,0.0,55533.452306444,144525.26779175914,0.0 
 07/03  07:10:00,28.683333333333338,24319.174139249353,0.0,76.56119924319605,67.53133459467327,76.32946385943149,67.76306997843781,74.76001041553488,74.76001041553488,1.0,0.0,672.0,26812.0,74.76001041553488,216.58844050947497,59480.75205067975,148483.12589824626,0.0 
 07/03  07:15:00,28.875,50306.36932208004,0.0,76.56119924319605,67.53133459467327,76.32946385943149,67.76306997843781,74.8491754323716,74.8491754323716,1.0,0.0,672.0,26812.0,74.8491754323716,216.58844050947497,60797.3252161907,149806.44392493799,0.0 
 07/03  07:20:00,29.06666666666667,51544.99378169264,0.0,76.56119924319605,67.53133459467327,76.32946385943149,67.76306997843781,74.88065497020034,74.88065497020034,1.0,0.0,672.0,26812.0,74.88065497020034,216.58844050947497,62020.76450679446,151034.96234699753,0.0 
 07/03  07:25:00,29.258333333333334,52706.264885555545,0.0,76.56119924319605,67.53133459467327,76.32946385943149,67.76306997843781,74.90015943943296,74.90015943943296,1.0,0.0,672.0,26812.0,74.90015943943296,216.58844050947497,63233.792047254385,152252.52116302897,0.0 
 07/03  07:30:00,29.450000000000004,53860.808126360454,0.0,76.56119924319605,67.53133459467327,76.32946385943149,67.76306997843781,74.91403456304227,74.91403456304227,1.0,0.0,672.0,26812.0,74.91403456304227,216.58844050947497,64444.4799688881,153467.54618679087,0.0 
 07/03  07:35:00,29.641666666666667,55014.54425175071,0.0,76.56119924319605,67.53133459467327,76.32946385943149,67.76306997843781,74.9248912459894,74.9248912459894,1.0,0.0,672.0,26812.0,74.9248912459894,216.58844050947497,65611.3445434096,154638.652844743,0.0 
 07/03  07:40:00,29.833333333333337,56132.8869369196,0.0,76.56119924319605,67.53133459467327,76.32946385943149,67.76306997843781,74.93381420155584,74.93381420155584,1.0,0.0,672.0,26812.0,74.93381420155584,216.58844050947497,66771.49136515951,155802.9365490878,0.0 
 07/03  07:45:00,30.025000000000003,57246.83873451109,0.0,76.56119924319605,67.53133459467327,76.32946385943149,67.76306997843781,74.94158177941577,74.94158177941577,1.0,0.0,672.0,26812.0,74.94158177941577,216.58844050947497,67936.55120396272,156972.0567933006,0.0 
 07/03  07:50:00,30.21666666666667,58366.484578202166,0.0,76.56119924319605,67.53133459467327,76.32946385943149,67.76306997843781,74.94863725292933,74.94863725292933,1.0,0.0,672.0,26812.0,74.94863725292933,216.58844050947497,69107.87334717342,158147.38395452829,0.0 
 07/03  07:55:00,30.408333333333336,59493.0528428618,0.0,76.56119924319605,67.53133459467327,76.32946385943149,67.76306997843781,74.95524910265853,74.95524910265853,1.0,0.0,672.0,26812.0,74.95524910265853,216.58844050947497,70287.05641330312,159330.51695471587,0.0 
 07/03  08:00:00,30.6,60628.002228053694,0.0,76.56119924319605,67.53133459467327,76.32946385943149,67.76306997843781,74.96157588131178,74.96157588131178,1.0,0.0,672.0,26812.0,74.96157588131178,216.58844050947497,71478.75167179355,160526.11327346957,0.0 
 07/03  08:05:00,30.783333333333336,61775.376716358725,0.0,76.56119924319605,67.53133459467327,76.32946385943149,67.76306997843781,74.967758375697,74.967758375697,1.0,0.0,672.0,26812.0,74.967758375697,216.58844050947497,73521.60437663767,162584.88826004283,0.0 
 07/03  08:10:00,30.96666666666667,63774.33685331756,0.0,76.56119924319605,67.53133459467327,76.32946385943149,67.76306997843781,74.97384340532875,74.97384340532875,1.0,0.0,672.0,26812.0,74.97384340532875,273.24311676846778,74730.09042990449,163797.03357837603,0.0 
 07/03  08:15:00,31.150000000000003,64938.97139145856,0.0,76.56119924319605,67.53133459467327,76.32946385943149,67.76306997843781,74.97986603554162,74.97986603554162,1.0,0.0,672.0,26812.0,74.97986603554162,273.24311676846778,75952.46363233979,165023.74803338617,0.0 
 07/03  08:20:00,31.333333333333337,66115.54685452715,0.0,76.56119924319605,67.53133459467327,76.32946385943149,67.76306997843781,74.9863915173716,74.9863915173716,1.0,0.0,672.0,26812.0,74.9863915173716,273.24311676846778,77178.18921393388,166253.79880082859,0.0 
 07/03  08:25:00,31.516666666666667,67296.11002018284,0.0,76.56119924319605,67.53133459467327,76.32946385943149,67.76306997843781,74.99295729935406,74.99295729935406,1.0,0.0,672.0,26812.0,74.99295729935406,273.24311676846778,78405.44398203153,167485.2199007054,0.0 
 07/03  08:30:00,31.7,68479.600511783,0.0,76.56119924319605,67.53133459467327,76.32946385943149,67.76306997843781,74.99946806081909,74.99946806081909,1.0,0.0,672.0,26812.0,74.99946806081909,273.24311676846778,79647.29210844854,168731.03278302946,0.0 
 07/03  08:35:00,31.883333333333334,69677.23755559483,0.0,76.56119924319605,67.53133459467327,76.32946385943149,67.76306997843781,75.00605612032737,75.00605612032737,1.0,0.0,672.0,26812.0,75.00605612032737,273.24311676846778,80880.80418522439,169968.32652199624,0.0 
 07/03  08:40:00,32.06666666666666,70869.76881543269,0.0,76.56119924319605,67.53133459467327,76.32946385943149,67.76306997843781,75.01265630525305,75.01265630525305,1.0,0.0,672.0,26812.0,75.01265630525305,273.24311676846778,82137.49220982357,171228.63482977599,0.0 
 07/03  08:45:00,32.25,72084.08761237309,0.0,76.56119924319605,67.53133459467327,76.32946385943149,67.76306997843781,75.01907628870603,75.01907628870603,1.0,0.0,672.0,26812.0,75.01907628870603,273.24311676846778,83466.67153260786,172561.3120728299,0.0 
 07/03  08:50:00,32.43333333333333,73363.22562361919,0.0,76.56119924319605,67.53133459467327,76.32946385943149,67.76306997843781,75.02427342636986,75.02427342636986,1.0,0.0,672.0,26812.0,75.02427342636986,273.24311676846778,84792.64834395785,173890.70033038333,0.0 
 07/03  08:55:00,32.61666666666667,74641.46521425176,0.0,76.56119924319605,67.53133459467327,76.32946385943149,67.76306997843781,75.02947913158389,75.02947913158389,1.0,0.0,672.0,26812.0,75.02947913158389,273.24311676846778,86129.45377205688,175230.85152360143,0.0 
 07/03  09:00:00,32.8,75930.94113749101,0.0,76.56119924319605,67.53133459467327,76.32946385943149,67.76306997843781,75.0348481324388,75.0348481324388,1.0,0.0,672.0,26812.0,75.0348481324388,273.24311676846778,87490.27757104329,176594.96814280819,0.08333333333333333 
 07/03  09:05:00,32.93333333333333,77243.10811466759,0.0,76.56119924319605,67.53133459467327,76.32946385943149,67.76306997843781,75.04044875614074,75.04044875614074,1.0,0.0,672.0,26812.0,75.04044875614074,273.24311676846778,88614.49907415072,180509.06262686698,0.08333333333333333 
 07/03  09:10:00,33.06666666666666,78320.62774330551,0.0,76.56119924319605,67.53133459467327,76.32946385943149,67.76306997843781,75.05415794820442,75.05415794820442,1.0,0.0,672.0,26812.0,75.05415794820442,273.24311676846778,89709.76470138873,181612.96642295138,0.08333333333333333 
 07/03  09:15:00,33.199999999999999,79365.43849272472,0.0,76.56119924319605,67.53133459467327,76.32946385943149,67.76306997843781,75.0627924076386,75.0627924076386,1.0,0.0,672.0,26812.0,75.0627924076386,273.24311676846778,90856.9934135613,182764.99472736848,0.08333333333333333 
 07/03  09:20:00,33.33333333333333,80456.97493492748,0.0,76.56119924319605,67.53133459467327,76.32946385943149,67.76306997843781,75.06895685968581,75.06895685968581,1.0,0.0,672.0,26812.0,75.06895685968581,273.24311676846778,92124.77787980125,184035.88438797213,0.08333333333333333 
 07/03  09:25:00,33.46666666666666,81655.72601372354,0.0,76.56119924319605,67.53133459467327,76.32946385943149,67.76306997843781,75.07281062821719,75.07281062821719,1.0,0.0,672.0,26812.0,75.07281062821719,273.24311676846778,93400.86677052923,185314.2876728038,0.08333333333333333 
 07/03  09:30:00,33.599999999999997,82860.93559517905,0.0,76.56119924319605,67.53133459467327,76.32946385943149,67.76306997843781,75.07648071047204,75.07648071047204,1.0,0.0,672.0,26812.0,75.07648071047204,273.24311676846778,94701.17587085213,186616.77505711694,0.08333333333333333 
 07/03  09:35:00,33.733333333333337,84086.96237653092,0.0,76.56119924319605,67.53133459467327,76.32946385943149,67.76306997843781,75.08037218995119,75.08037218995119,1.0,0.0,672.0,26812.0,75.08037218995119,273.24311676846778,96004.56553911777,187922.30450053005,0.08333333333333333 
 07/03  09:40:00,33.86666666666666,85316.16965057019,0.0,76.56119924319605,67.53133459467327,76.32946385943149,67.76306997843781,75.08447639404321,75.08447639404321,1.0,0.0,672.0,26812.0,75.08447639404321,273.24311676846778,97326.87586370885,189246.73845857077,0.08333333333333333 
 07/03  09:45:00,34.0,86561.84337473969,0.0,76.56119924319605,67.53133459467327,76.32946385943149,67.76306997843781,75.08883301543108,75.08883301543108,1.0,0.0,672.0,26812.0,75.08883301543108,273.24311676846778,98661.01268903821,190582.99015646656,0.08333333333333333 
 07/03  09:50:00,34.13333333333333,87818.10035064335,0.0,76.56119924319605,67.53133459467327,76.32946385943149,67.76306997843781,75.09341041257506,75.09341041257506,1.0,0.0,672.0,26812.0,75.09341041257506,273.24311676846778,100011.36898111388,191935.45523033117,0.08333333333333333 
 07/03  09:55:00,34.266666666666669,89088.62079315228,0.0,76.56119924319605,67.53133459467327,76.32946385943149,67.76306997843781,75.0982388265636,75.0982388265636,1.0,0.0,672.0,26812.0,75.0982388265636,273.24311676846778,101368.34190569137,193294.53169622686,0.08333333333333333 
 07/03  10:00:00,34.4,90365.01709574813,0.0,76.56119924319605,67.53133459467327,76.32946385943149,67.76306997843781,75.10328996885547,75.10328996885547,1.0,0.0,672.0,26812.0,75.10328996885547,273.24311676846778,102737.46746271038,194665.7556605509,0.08333333333333333 
 07/03  10:05:00,34.5,91651.97312251957,0.0,76.56119924319605,67.53133459467327,76.32946385943149,67.76306997843781,75.108598839667,75.108598839667,1.0,0.0,672.0,26812.0,75.108598839667,273.24311676846778,103858.20791021822,196750.5511394982,0.08333333333333333 
 07/03  10:10:00,34.6,92702.33114968895,0.0,76.56119924319605,67.53133459467327,76.32946385943149,67.76306997843781,75.11403559156423,75.11403559156423,1.0,0.0,672.0,26812.0,75.11403559156423,273.24311676846778,104988.40485745155,197880.87678920147,0.08333333333333333 
 07/03  10:15:00,34.699999999999999,93760.45434262109,0.0,76.56119924319605,67.53133459467327,76.32946385943149,67.76306997843781,75.11968844533293,75.11968844533293,1.0,0.0,672.0,26812.0,75.11968844533293,273.24311676846778,106123.36950751442,199015.94323614258,0.08333333333333333 
 07/03  10:20:00,34.8,94822.74662803526,0.0,76.56119924319605,67.53133459467327,76.32946385943149,67.76306997843781,75.12555098245959,75.12555098245959,1.0,0.0,672.0,26812.0,75.12555098245959,273.24311676846778,107267.28127106129,200159.93365757599,0.08333333333333333 
 07/03  10:25:00,34.9,95892.75368371052,0.0,76.56119924319605,67.53133459467327,76.32946385943149,67.76306997843781,75.13164532724531,75.13164532724531,1.0,0.0,672.0,26812.0,75.13164532724531,273.24311676846778,108419.95221739538,199310.64565939306,0.08333333333333333 
 07/03  10:30:00,35.0,96970.34649326296,0.0,76.56119924319605,67.53133459467327,76.32946385943149,67.76306997843781,75.13794868838406,75.13794868838406,1.0,0.0,672.0,26812.0,75.13794868838406,273.24311676846778,109585.94842630257,200476.69026286549,0.08333333333333333 
 07/03  10:35:00,35.1,98059.37766120305,0.0,76.56119924319605,67.53133459467327,76.32946385943149,67.76306997843781,75.14446991836414,75.14446991836414,1.0,0.0,672.0,26812.0,75.14446991836414,273.24311676846778,110702.66247733346,204117.5301157476,0.08333333333333333 
 07/03  10:40:00,35.2,99107.26396277403,0.0,76.56119924319605,67.53133459467327,76.32946385943149,67.76306997843781,75.15110129680574,75.15110129680574,1.0,0.0,672.0,26812.0,75.15110129680574,273.24311676846778,111847.97639303997,205262.85774939095,0.08333333333333333 
 07/03  10:45:00,35.300000000000007,100179.18005935994,0.0,76.56119924319605,67.53133459467327,76.32946385943149,67.76306997843781,75.15792926230199,75.15792926230199,1.0,0.0,672.0,26812.0,75.15792926230199,273.24311676846778,113006.6699408278,206421.56966046649,0.08333333333333333 
